step,time,drift_vv,drift_rk4
8485,424.25,0.0031480153638221357,0.08402219577652707
8486,424.3,0.00411250941170746,0.08402219578244362
8487,424.35,0.005725418179330388,0.08402219581215478
8488,424.40000000000003,0.008481688166806486,0.08402219587621451
8489,424.45000000000005,0.01282428995011333,0.08402219598679066
8490,424.5,0.014938385289132385,0.08402219615671896
8491,424.55,0.023248260441505908,0.08402219639737382
8492,424.6,0.12359833276074768,0.08402219671459378
8493,424.65000000000003,0.020143037544431596,0.08402219710162499
8494,424.70000000000005,0.014880093316721398,0.08402219752791727
8495,424.75,0.012404265484059204,0.08402219792267439
8496,424.8,0.008113502039001234,0.08402219815309482
8497,424.85,0.005411867868357031,0.08402219799957189
8498,424.90000000000003,0.003830982238267737,0.08402219713482252
8499,424.95000000000005,0.0028843327308642713,0.08402219512100803
8500,425.0,0.0022943660650054727,0.08402219144692163
8501,425.05,0.0019117672543167371,0.0840221856308763
8502,425.1,0.0016546777318591,0.08402217740434598
8503,425.15000000000003,0.0014765672716700368,0.08402216695589297
8504,425.20000000000005,0.0013499530928744508,0.08402215515452932
8505,425.25,0.001258007407609599,0.08402214361380045
8506,425.3,0.0011900878985141694,0.08402213445974699
8507,425.35,0.0011392709532088473,0.0840221297785817
8508,425.40000000000003,0.0011009424661821783,0.08402213091823744
8509,425.45000000000005,0.0010719668934375554,0.08402213797032534
8510,425.5,0.001050183345127299,0.0840221497159257
8511,425.55,0.001034092730168343,0.0840221640712678
8512,425.6,0.001022660126771944,0.08402217879324003
8513,425.65000000000003,0.0010151890201046945,0.08402219210370912
8514,425.70000000000005,0.0010112421791976074,0.0840222030081219
8515,425.75,0.0010105944728251658,0.08402221128913162
8516,425.8,0.001013209371281941,0.08402221729896123
8517,425.85,0.001019235186139205,0.0840222217005401
8518,425.90000000000003,0.0010290204268956944,0.08402222525580308
8519,425.95000000000005,0.0010431508293837993,0.08402222869159308
8520,426.0,0.0010625144126698337,0.08402223262609422
8521,426.05,0.0010884063380823962,0.08402223751794659
8522,426.1,0.0011226939356989223,0.08402224359863276
8523,426.15000000000003,0.0011680767858950006,0.08402225075987915
8524,426.20000000000005,0.0012285023711919136,0.08402225839091318
8525,426.25,0.0013098446683613037,0.08402226519127193
8526,426.3,0.0014210416157788431,0.08402226899477734
8527,426.35,0.0015760604235011122,0.08402226656031163
8528,426.40000000000003,0.0017974088416081273,0.0840222530972351
8529,426.45000000000005,0.002122635099911038,0.08402222139210888
8530,426.5,0.002616784398686557,0.08402216198935542
8531,426.55,0.003396893390445353,0.0840220694584576
8532,426.6,0.004679733630742781,0.08402195925599769
8533,426.65000000000003,0.006861389614032511,0.08402188193081746
8534,426.70000000000005,0.010515855476547762,0.08402189947021856
8535,426.75,0.014943008742617878,0.08402202410314709
8536,426.8,0.004038248461163694,0.08402219549623743
8537,426.85,0.09119528175970222,0.08402233612426084
8538,426.90000000000003,0.06835371126616475,0.08402241105702722
8539,426.95000000000005,0.010261958116871802,0.08402243044644396
8540,427.0,0.015390798045157502,0.08402242005589759
8541,427.05,0.010787292921422088,0.08402240009163492
8542,427.1,0.007409685714295723,0.0840223801930046
8543,427.15000000000003,0.005414779960942554,0.08402236173803565
8544,427.20000000000005,0.004236996979826461,0.08402234046565484
8545,427.25,0.003515955815391171,0.08402230763158466
8546,427.3,0.0030561712677789022,0.0840222512772513
8547,427.35,0.00275175612970847,0.08402216111460324
8548,427.40000000000003,0.002543505467154225,0.08402203984662514
8549,427.45000000000005,0.0023970233282932583,0.08402191649673328
8550,427.5,0.0022915672799531,0.084021845273222
8551,427.55,0.00221419576622714,0.0840218756955865
8552,427.6,0.0021565877124822028,0.08402201181563103
8553,427.65000000000003,0.0021132521567620104,0.08402220412102042
8554,427.70000000000005,0.0020804865334326794,0.08402238590673791
8555,427.75,0.0020557522633897207,0.0840225148456982
8556,427.8,0.0020372907454328814,0.08402258435192686
8557,427.85,0.0020238823230363935,0.08402260955439388
8558,427.90000000000003,0.0020146930782507784,0.08402260992542977
8559,427.95000000000005,0.002009177556429048,0.08402260015255035
8560,428.0,0.002007018781856637,0.08402258853759974
8561,428.05,0.0020080948289071918,0.08402257864938391
8562,428.1,0.0020124662576448938,0.08402257135821822
8563,428.15000000000003,0.0020203823344092948,0.08402256624498022
8564,428.20000000000005,0.002032307062842332,0.0840225623403388
8565,428.25,0.00204896940446171,0.08402255842824267
8566,428.3,0.0020714465088615794,0.08402255314968012
8567,428.35,0.002101295515340284,0.08402254508823798
8568,428.40000000000003,0.002140760580426155,0.084022532969593
8569,428.45000000000005,0.002193100982338472,0.08402251604819043
8570,428.5,0.0022631206587162547,0.08402249464814664
8571,428.55,0.0023580436914716956,0.08402247066161904
8572,428.6,0.0024890035578443628,0.0840224476551626
8573,428.65000000000003,0.0026736588738993116,0.08402243025018856
8574,428.70000000000005,0.0029409500654855193,0.08402242276014728
8575,428.75,0.003340063265390519,0.08402242758591863
8576,428.8,0.003957869838297846,0.0840224442018344
8577,428.85,0.004953338327268392,0.08402246933374292
8578,428.90000000000003,0.0066218639671300475,0.08402249822649796
8579,428.95000000000005,0.009472433641577441,0.08402252627525815
8580,429.0,0.013896974459898206,0.08402255022518614
8581,429.05,0.015308948561284407,0.08402256857069446
8582,429.1,0.028538217195544016,0.08402258128289072
8583,429.15000000000003,0.12188054340230113,0.0840225892320369
8584,429.20000000000005,0.014946675670482043,0.08402259362903465
8585,429.25,0.015107895382103949,0.08402259564517173
8586,429.3,0.012107274352343616,0.0840225962263521
8587,429.35,0.007907748438449432,0.0840225960479899
8588,429.40000000000003,0.005295532131566639,0.08402259554572425
8589,429.45000000000005,0.0037667788282043056,0.08402259497349339
8590,429.5,0.002849207474085863,0.08402259446168311
8591,429.55,0.00227587537826543,0.08402259406395371
8592,429.6,0.0019031747964757043,0.08402259379051852
8593,429.65000000000003,0.0016522155504434706,0.08402259362977406
8594,429.70000000000005,0.0014780451756207598,0.08402259356126661
8595,429.75,0.0013540497037809417,0.08402259356286287
8596,429.8,0.0012638980413632102,0.08402259361427669
8597,429.85,0.0011972422272282944,0.08402259369849412
8598,429.90000000000003,0.001147339038891774,0.08402259380203737
8599,429.95000000000005,0.001109688423506795,0.0840225939146875
8600,430.0,0.0010812291190371046,0.08402259402896854
8601,430.05,0.0010598500613102284,0.08402259413960672
8602,430.1,0.0010440866436090795,0.08402259424301674
8603,430.15000000000003,0.001032928692600026,0.08402259433687023
8604,430.20000000000005,0.0010256982826024653,0.08402259441974512
8605,430.25,0.0010219730058122732,0.08402259449085268
8606,430.3,0.001021540503809592,0.08402259454982162
8607,430.35,0.0010243763318439315,0.08402259459654707
8608,430.40000000000003,0.0010306414430711556,0.08402259463106522
8609,430.45000000000005,0.001040698877266896,0.08402259465347177
8610,430.5,0.0010551524350145415,0.08402259466385235
8611,430.55,0.0010749139974224188,0.0840225946622408
8612,430.6,0.001101311728577364,0.08402259464857438
8613,430.65000000000003,0.0011362602910718316,0.08402259462266957
8614,430.70000000000005,0.0011825292875578591,0.0840225945841955
8615,430.75,0.0012441728264925413,0.08402259453264997
8616,430.8,0.0013272320124506239,0.08402259446733709
8617,430.85,0.001440914809081149,0.08402259438734273
8618,430.90000000000003,0.0015996391481664022,0.08402259429151078
8619,430.95000000000005,0.0018266920399122389,0.08402259417840369
8620,431.0,0.0021610201155323927,0.08402259404627768
8621,431.05,0.002670272439161616,0.0840225938930326
8622,431.1,0.0034764760431919514,0.0840225937161642
8623,431.15000000000003,0.004805915458897458,0.0840225935127097
8624,431.20000000000005,0.007070150087780138,0.08402259327917694
8625,431.25,0.010841042082477378,0.08402259301147323
8626,431.3,0.015119968260388677,0.08402259270481076
8627,431.35,0.0011990024935412758,0.08402259235360694
8628,431.40000000000003,0.09958980948419713,0.08402259195138069
8629,431.45000000000005,0.05875777049636731,0.08402259149061936
8630,431.5,0.012460793176366974,0.08402259096265659
8631,431.55,0.015765950263292423,0.08402259035753205
8632,431.6,0.011149165112755145,0.08402258966385877
8633,431.65000000000003,0.007881989188486864,0.08402258886869854
8634,431.70000000000005,0.005958451411418696,0.08402258795746351
8635,431.75,0.0048207105192252285,0.0840225869138484
8636,431.8,0.004122271764653706,0.08402258571981062
8637,431.85,0.0036757031939362657,0.0840225843555937
8638,431.90000000000003,0.0033793294971643548,0.08402258279974721
8639,431.95000000000005,0.0031761602858995314,0.08402258102901079
8640,432.0,0.003033000746282966,0.08402257901775734
8641,432.05,0.002929784358707388,0.0840225767363326
8642,432.1,0.0028539640129555018,0.08402257414693327
8643,432.15000000000003,0.0027974567812387757,0.08402257119457048
8644,432.20000000000005,0.002754920035934608,0.0840225677886145
8645,432.25,0.00272274627997498,0.08402256376750944
8646,432.3,0.0026984594960734404,0.08402255883524463
8647,432.35,0.0026803432986453567,0.08402255245437351
8648,432.40000000000003,0.002667207234638473,0.08402254368056139
8649,432.45000000000005,0.002658238127536137,0.0840225309370718
8650,432.5,0.00265290570897418,0.08402251177113725
8651,432.55,0.0026509045554566923,0.08402248273005135
8652,432.6,0.0026521219874460593,0.08402243964975518
8653,432.65000000000003,0.0026566264859864143,0.08402237880053837
8654,432.70000000000005,0.00266467471460113,0.08402229927669766
8655,432.75,0.0026767383020917753,0.08402220640824477
8656,432.8,0.00269355488952377,0.08402211465667554
8657,432.85,0.0027162124103133787,0.08402204714047014
8658,432.90000000000003,0.002746282379163911,0.08402202943817363
8659,432.95000000000005,0.002786029189511502,0.08402207894683843
8660,433.0,0.002838741867140429,0.084022195741252
8661,433.05,0.0029092697165345387,0.08402236149658274
8662,433.1,0.0030049084049003656,0.08402254752594379
8663,433.15000000000003,0.0031369082562607868,0.08402272632078499
8664,433.20000000000005,0.0033231254341162925,0.08402287963806382
8665,433.25,0.0035928469080264668,0.08402300029956515
8666,433.3,0.003995890108382357,0.0840230894306086
8667,433.35,0.0046203166157832085,0.08402315236998713
8668,433.40000000000003,0.0056273775130482985,0.08402319543481584
8669,433.45000000000005,0.0073166210090319025,0.0840232241548025
8670,433.5,0.01020174844723992,0.08402324266874822
8671,433.55,0.014651817599518892,0.08402325375626951
8672,433.6,0.0157665921569832,0.08402325910249084
8673,433.65000000000003,0.0302552169741953,0.08402325958004739
8674,433.70000000000005,0.12040167678114802,0.0840232554684321
8675,433.75,0.012789789622683992,0.08402324660657479
8676,433.8,0.015559464572078213,0.08402323251820837
8677,433.85,0.012396688968024861,0.08402321259595881
8678,433.90000000000003,0.008233590572991943,0.0840231865218788
8679,433.95000000000005,0.0056539447631855574,0.08402315530146845
8680,434.0,0.0041439374180068465,0.08402312367357435
8681,434.05,0.0032367801591329814,0.08402310517583246
8682,434.1,0.002669393660162308,0.0840231307642111
8683,434.15000000000003,0.002300224903192323,0.08402325523830058
8684,434.20000000000005,0.002051448471788666,0.08402352456330758
8685,434.25,0.0018786769952259374,0.08402378572839637
8686,434.3,0.0017556074108319474,0.08402323656784537
8687,434.35,0.0016660862097707307,0.0840206053850631
8688,434.40000000000003,0.0015998705282801243,0.08401740708221284
8689,434.45000000000005,0.0015502813939915225,0.0840194681870672
8690,434.5,0.0015128591977334035,0.08402686119818192
8691,434.55,0.0014845688080870995,0.08403287112150153
8692,434.6,0.0014633164363911776,0.08403527352274288
8693,434.65000000000003,0.0014476491257679757,0.0840357933115106
8694,434.70000000000005,0.0014365646875962312,0.08403582003050254
8695,434.75,0.0014293907325993612,0.08403580945332814
8696,434.8,0.0014257087093675635,0.08403583175377213
8697,434.85,0.0014253089253798035,0.08403587312319828
8698,434.90000000000003,0.0014281687210106777,0.0840359174784718
8699,434.95000000000005,0.0014344501412138582,0.08403595713182278
8700,435.0,0.001444516721053468,0.08403598987237289
8701,435.05,0.001458972179738946,0.08403601590378755
8702,435.1,0.00147872768165981,0.08403603621965781
8703,435.15000000000003,0.0015051098833330791,0.08403605192475662
8704,435.20000000000005,0.0015400308548828964,0.08403606400727458
8705,435.25,0.0015862560088882839,0.08403607329101538
8706,435.3,0.0016478327860970168,0.08403608044525844
8707,435.35,0.001730791620743036,0.08403608600511807
8708,435.40000000000003,0.001844323104681868,0.08403609038891571
8709,435.45000000000005,0.0020028161914555694,0.08403609391230074
8710,435.5,0.0022295081371160002,0.08403609680220044
8711,435.55,0.0025632574747207785,0.08403609921272927
8712,435.6,0.0030715528563170042,0.08403610124295421
8713,435.65000000000003,0.003876125663853234,0.08403610295470759
8714,435.70000000000005,0.005202741230338348,0.08403610438817308
8715,435.75,0.007462328506303852,0.08403610557355756
8716,435.8,0.011228480794088497,0.0840361065383278
8717,435.85,0.015529187245192784,0.08403610731050998
8718,435.90000000000003,0.001844262203692827,0.08403610791919888
8719,435.95000000000005,0.09870530457077271,0.0840361083935143
8720,436.0,0.05899795106824087,0.08403610876107777
8721,436.05,0.01276949070460114,0.08403610904666009
8722,436.1,0.016171561142260923,0.08403610927131779
8723,436.15000000000003,0.011547548330646277,0.08403610945208126
8724,436.20000000000005,0.008270633059484743,0.08403610960208689
8725,436.25,0.006341544708791567,0.08403610973100219
8726,436.3,0.005200830529470925,0.08403610984560783
8727,436.35,0.004500753324862762,0.08403610995040849
8728,436.40000000000003,0.004053240126796199,0.0840361100482026
8729,436.45000000000005,0.0037562963435477685,0.08403611014057402
8730,436.5,0.003552768220158507,0.08403611022828088
8731,436.55,0.003409373848481465,0.08403611031155936
8732,436.6,0.0033059982518189347,0.08403611039033745
8733,436.65000000000003,0.0032300662382059348,0.0840361104643857
8734,436.70000000000005,0.003173477970936677,0.0840361105334142
8735,436.75,0.003130880261087451,0.0840361105971303
8736,436.8,0.003098658767773689,0.08403611065527332
8737,436.85,0.00307433285860478,0.08403611070762164
8738,436.90000000000003,0.0030561828860168885,0.08403611075399531
8739,436.95000000000005,0.0030430159505877674,0.08403611079424766
8740,437.0,0.003034016896536726,0.08403611082825514
8741,437.05,0.003028653699002298,0.08403611085589964
8742,437.1,0.0030266192088738595,0.08403611087705576
8743,437.15000000000003,0.0030277988769256223,0.08403611089157188
8744,437.20000000000005,0.003032258983251771,0.08403611089925667
8745,437.25,0.0030402534293701034,0.08403611089985792
8746,437.3,0.003052250209950388,0.08403611089304884
8747,437.35,0.003068982010848828,0.08403611087840271
8748,437.40000000000003,0.003091529812570889,0.08403611085537487
8749,437.45000000000005,0.0031214551256174643,0.08403611082327295
8750,437.5,0.003161007600006242,0.08403611078123076
8751,437.55,0.0032134539991685316,0.08403611072816664
8752,437.6,0.003283609136631331,0.08403611066274227
8753,437.65000000000003,0.0033787137357579535,0.08403611058330414
8754,437.70000000000005,0.003509927890974985,0.08403611048781598
8755,437.75,0.003694954570797584,0.0840361103737713
8756,437.8,0.003962811115716994,0.08403611023808041
8757,437.85,0.004362822347608931,0.08403611007693439
8758,437.90000000000003,0.004982118440498097,0.08403610988561955
8759,437.95000000000005,0.005980158371163012,0.08403610965828441
8760,438.0,0.007653213400275211,0.08403610938763882
8761,438.05,0.01051119814820177,0.08403610906455485
8762,438.1,0.01494078644835821,0.08403610867754334
8763,438.15000000000003,0.016287219329448464,0.08403610821206221
8764,438.20000000000005,0.028028591888079303,0.08403610764958179
8765,438.25,0.12067847483970351,0.08403610696633515
8766,438.3,0.013596870393855875,0.08403610613160811
8767,438.35,0.016083915409447352,0.08403610510539458
8768,438.40000000000003,0.013049019186047965,0.08403610383513618
8769,438.45000000000005,0.008857803076373995,0.08403610225116509
8770,438.5,0.0062527050659361184,0.08403610026022652
8771,438.55,0.0047279647047689735,0.08403609773620194
8772,438.6,0.0038125776571938464,0.0840360945066297
8773,438.65000000000003,0.00324046330992914,0.08403609033289
8774,438.70000000000005,0.002868464842128861,0.08403608488065566
8775,438.75,0.002617922810062215,0.08403607767520628
8776,438.8,0.0024440057178693113,0.0840360680328498
8777,438.85,0.002320165246844655,0.0840360549540786
8778,438.90000000000003,0.0022301071564279217,0.08403603695454702
8779,438.95000000000005,0.0021635047648481632,0.0840360117938253
8780,439.0,0.0021136273629955185,0.08403597603445104
8781,439.05,0.0020759822633766027,0.0840359243187527
8782,439.1,0.0020475123944351916,0.0840358481820003
8783,439.15000000000003,0.0020261087974864263,0.0840357341379781
8784,439.20000000000005,0.00201030747846246,0.08403556077314095
8785,439.25,0.0019990976762142496,0.08403529513405988
8786,439.3,0.001991799769082705,0.08403489173451995
8787,439.35,0.0019879884812360926,0.08403431068437925
8788,439.40000000000003,0.0019874472015947026,0.0840336228664275
8789,439.45000000000005,0.001990145464388586,0.08403344537432168
8790,439.5,0.001996235823503296,0.08403631530163987
8791,439.55,0.002006069606221754,0.08404809339893721
8792,439.6,0.002020234160823471,0.08405890037864269
8793,439.65000000000003,0.0020396179805071426,0.08398860922439277
8794,439.70000000000005,0.002065515472948504,0.08402140738523797
8795,439.75,0.002099791701755174,0.0842883539316452
8796,439.8,0.0021451418972789006,0.08437193552960515
8797,439.85,0.0022055060749152106,0.08437376172736051
8798,439.90000000000003,0.0022867457928041524,0.08437229140900857
8799,439.95000000000005,0.0023977783333421574,0.08437303849147582
8800,440.0,0.002552535997312912,0.08437416015127983
8801,440.05,0.0027734660573687023,0.08437502879365806
8802,440.1,0.003098008861477071,0.08437560724427291
8803,440.15000000000003,0.0035910115918711735,0.08437597670614068
8804,440.20000000000005,0.004369141437930215,0.08437621181974565
8805,440.25,0.005648502840207712,0.0843763631682785
8806,440.3,0.007824263380517034,0.08437646231989882
8807,440.35,0.011471755783775944,0.0843765285604041
8808,440.40000000000003,0.01591878020013899,0.08437657369630949
8809,440.45000000000005,0.00527545371096741,0.08437660504309637
8810,440.5,0.08951657320391004,0.08437662720821501
8811,440.55,0.06825178383173125,0.08437664314602437
8812,440.6,0.01105798360763711,0.08437665478564722
8813,440.65000000000003,0.016341184859401163,0.08437666340930501
8814,440.70000000000005,0.01173239528400672,0.08437666988386053
8815,440.75,0.008342495730572962,0.0843766748048738
8816,440.8,0.006340308092219042,0.08437667858775826
8817,440.85,0.00515857544919382,0.08437668152641725
8818,440.90000000000003,0.004435343614571133,0.08437668383157017
8819,440.95000000000005,0.003974289989197303,0.08437668565618915
8820,441.0,0.003669105533332747,0.0843766871126259
8821,441.05,0.0034603682248886044,0.08437668828430353
8822,441.1,0.003313565915417376,0.08437668923380054
8823,441.15000000000003,0.003207891285832176,0.08437669000851163
8824,441.20000000000005,0.0031303650179056197,0.08437669064465794
8825,441.25,0.003072643167164491,0.08437669117015587
8826,441.3,0.003029220361589356,0.08437669160669262
8827,441.35,0.002996384566188501,0.08437669197124387
8828,441.40000000000003,0.0029715906699994328,0.08437669227719223
8829,441.45000000000005,0.002953075287127794,0.08437669253516013
8830,441.5,0.0029396149782495284,0.08437669275362937
8831,441.55,0.0029303725429924107,0.08437669293941463
8832,441.6,0.002924799369943017,0.08437669309802495
8833,441.65000000000003,0.002922575129549719,0.08437669323393303
8834,441.70000000000005,0.002923574018616869,0.08437669335079347
8835,441.75,0.002927851813212664,0.08437669345160406
8836,441.8,0.002935651589730367,0.08437669353883694
8837,441.85,0.002947429055875151,0.0843766936145389
8838,441.90000000000003,0.0029639017434152765,0.08437669368040969
8839,441.95000000000005,0.0029861306779214924,0.0843766937378709
8840,442.0,0.003015649744793013,0.08437669378811229
8841,442.05,0.003054668815639118,0.0843766938321343
8842,442.1,0.003106395438460386,0.08437669387078171
8843,442.15000000000003,0.003175553533985228,0.0843766939047671
8844,442.20000000000005,0.003269240006867841,0.08437669393469817
8845,442.25,0.0033983800831607386,0.08437669396108986
8846,442.3,0.003580280049169715,0.08437669398438163
8847,442.35,0.0038432628805691684,0.08437669400495043
8848,442.40000000000003,0.0042353926277343456,0.08437669402311741
8849,442.45000000000005,0.004841433480241346,0.08437669403915929
8850,442.5,0.005816337453809751,0.08437669405331173
8851,442.55,0.007448267685492476,0.0843766940657792
8852,442.6,0.010238281206658706,0.08437669407673505
8853,442.65000000000003,0.014619450964771179,0.0843766940863288
8854,442.70000000000005,0.016554573408619058,0.0843766940946891
8855,442.75,0.02340678641064159,0.0843766941019249
8856,442.8,0.12206830612135142,0.08437669410812694
8857,442.85,0.016937232963710358,0.0843766941133729
8858,442.90000000000003,0.0164299784172867,0.08437669411772783
8859,442.95000000000005,0.013743678513077942,0.08437669412124309
8860,443.0,0.009471213812166207,0.08437669412395911
8861,443.05,0.0067951384490754895,0.08437669412590647
8862,443.1,0.005229912684349088,0.0843766941271066
8863,443.15000000000003,0.004292157855963792,0.08437669412757054
8864,443.20000000000005,0.003707316995142195,0.08437669412730135
8865,443.25,0.0033277724150317816,0.08437669412629156
8866,443.3,0.00307256813803117,0.08437669412452552
8867,443.35,0.002895659344565651,0.08437669412197876
8868,443.40000000000003,0.0027698322465249657,0.08437669411861579
8869,443.45000000000005,0.002678413218577945,0.08437669411439
8870,443.5,0.0026108511753070904,0.08437669410924534
8871,443.55,0.002560278040589338,0.08437669410311043
8872,443.6,0.0025221142903648327,0.08437669409590266
8873,443.65000000000003,0.0024932462288869283,0.0843766940875223
8874,443.70000000000005,0.0024715267878963124,0.08437669407785191
8875,443.75,0.0024554654156806106,0.084376694066754
8876,443.8,0.0024440320536335165,0.08437669405406849
8877,443.85,0.0024365322861218857,0.08437669403960844
8878,443.90000000000003,0.0024325286749092303,0.08437669402315515
8879,443.95000000000005,0.00243179369839822,0.08437669400445555
8880,444.0,0.002434286086790322,0.08437669398321328
8881,444.05,0.002440146589766161,0.08437669395908233
8882,444.1,0.0024497124795612945,0.0843766939316596
8883,444.15000000000003,0.002463553189705109,0.08437669390047198
8884,444.20000000000005,0.00248253317194117,0.08437669386496459
8885,444.25,0.0025079132722420306,0.08437669382448468
8886,444.3,0.0025415101717179583,0.08437669377826158
8887,444.35,0.00258594733258381,0.08437669372538457
8888,444.40000000000003,0.0026450553428972057,0.08437669366477127
8889,444.45000000000005,0.0027245241433669323,0.08437669359513404
8890,444.5,0.002832993672009643,0.08437669351493456
8891,444.55,0.00298393321415927,0.08437669342232386
8892,444.6,0.003198989240649743,0.08437669331507994
8893,444.65000000000003,0.003514163678506403,0.08437669319051228
8894,444.70000000000005,0.003991619009687428,0.08437669304535357
8895,444.75,0.004742847025322412,0.08437669287561629
8896,444.8,0.005973928591782289,0.08437669267641204
8897,444.85,0.008062732366057496,0.08437669244171399
8898,444.90000000000003,0.011577975083221679,0.08437669216405573
8899,444.95000000000005,0.016093905643922466,0.08437669183413073
8900,445.0,0.00812309390346544,0.08437669144027345
8901,445.05,0.0794404096411894,0.08437669096776793
8902,445.1,0.07818850917916591,0.08437669039792407
8903,445.15000000000003,0.00846401467828737,0.08437668970684309
8904,445.20000000000005,0.016120706272970645,0.08437668886373297
8905,445.25,0.011595121906810231,0.08437668782861225
8906,445.3,0.008094916704636296,0.08437668654913534
8907,445.35,0.0060162633157143115,0.08437668495616088
8908,445.40000000000003,0.0047908875738152485,0.08437668295751222
8909,445.45000000000005,0.004042861299423707,0.08437668042908511
8910,445.5,0.0035672626193481148,0.08437667720203056
8911,445.55,0.0032532073031546283,0.08437667304407544
8912,445.6,0.00303885122596083,0.08437666763194117
8913,445.65000000000003,0.002888364275123457,0.08437666051013124
8914,445.70000000000005,0.0027801961337017038,0.08437665102855899
8915,445.75,0.0027009332971943373,0.08437663824698448
8916,445.8,0.0026419692780977415,0.08437662078694064
8917,445.85,0.0025976347944650035,0.08437659660014325
8918,445.90000000000003,0.002564112341479517,0.0843765626043726
8919,445.95000000000005,0.002538786909180986,0.08437651411253967
8920,446.0,0.002519847347363153,0.0843764439545076
8921,446.05,0.0025060364352255697,0.08437634120077056
8922,446.1,0.002496492052324902,0.08437618959141614
8923,446.15000000000003,0.002490646170140592,0.08437596669313713
8924,446.20000000000005,0.0024881622068942074,0.08437564831450436
8925,446.25,0.002488899492806013,0.08437523488321114
8926,446.3,0.0024928987863973764,0.0843748547141477
8927,446.35,0.0025003864470876003,0.08437509197004892
8928,446.40000000000003,0.0025117979509536505,0.08437769231306935
8929,446.45000000000005,0.002527824684577734,0.08438490280147759
8930,446.5,0.002549492171471824,0.08438572983290302
8931,446.55,0.0025782842146050804,0.08434159417506339
8932,446.6,0.002616337775693314,0.08435269592309795
8933,446.65000000000003,0.0026667512082878676,0.08450431567746801
8934,446.70000000000005,0.0027340803107862473,0.08457936972309348
8935,446.75,0.002825155640207824,0.08458887970380814
8936,446.8,0.002950467413352843,0.08458849050612424
8937,446.85,0.003126587672346979,0.08458876107379681
8938,446.90000000000003,0.0033805555032257683,0.08458948939140168
8939,446.95000000000005,0.0037581063329953585,0.08459015915105225
8940,447.0,0.004339636135129603,0.08459064815118747
8941,447.05,0.005271755722135593,0.08459097886774354
8942,447.1,0.006827416352449737,0.08459119752386718
8943,447.15000000000003,0.009489223312386235,0.0845913420743688
8944,447.20000000000005,0.013758749261133846,0.08459143858350901
8945,447.25,0.016614210632536534,0.08459150393628517
8946,447.3,0.015623317714114291,0.0845915488874501
8947,447.35,0.12210986551757524,0.08459158029216501
8948,447.40000000000003,0.02441510896886272,0.08459160255907888
8949,447.45000000000005,0.016794277321683124,0.08459161855955377
8950,447.5,0.014953401722138989,0.08459163019026722
8951,447.55,0.01053460075381176,0.08459163872200003
8952,447.6,0.007717913096771565,0.08459164501766636
8953,447.65000000000003,0.006071859625028558,0.08459164967015577
8954,447.70000000000005,0.005089541397404557,0.08459165309053644
8955,447.75,0.0044794659004360185,0.08459165556515287
8956,447.8,0.004085051113962609,0.08459165729293587
8957,447.85,0.003820730656424986,0.08459165840990637
8958,447.90000000000003,0.0036380305719221303,0.08459165900518242
8959,447.95000000000005,0.0035084091562582412,0.08459165913121311
8960,448.0,0.003414438485157806,0.08459165880990095
8961,448.05,0.0033451231666813256,0.08459165803562424
8962,448.1,0.0032933245709888246,0.08459165677574029
8963,448.15000000000003,0.0032542934012501374,0.08459165496884051
8964,448.20000000000005,0.0032248065075510804,0.08459165252087528
8965,448.25,0.003202644510943132,0.08459164929913873
8966,448.3,0.0031862680156344203,0.08459164512433061
8967,448.35,0.003174613288671963,0.08459163976135944
8968,448.40000000000003,0.0031669622465995977,0.08459163291094217
8969,448.45000000000005,0.0031628604986975294,0.08459162420713894
8970,448.5,0.0031620681386771887,0.08459161323257637
8971,448.55,0.0031645346440684207,0.08459159957690023
8972,448.6,0.0031703936568342117,0.08459158299138356
8973,448.65000000000003,0.0031799767826769104,0.08459156374411432
8974,448.70000000000005,0.0031938487006876346,0.08459154336639374
8975,448.75,0.0032128695892263215,0.08459152608709367
8976,448.8,0.0032382961076453947,0.08459152123060576
8977,448.85,0.003271940420528676,0.084591546068391
8978,448.90000000000003,0.003316420633307452,0.0845916250200034
8979,448.95000000000005,0.003375560429656228,0.08459177010862542
8980,449.0,0.003455040224910622,0.0845919070944893
8981,449.05,0.003563486074813226,0.08459172135897093
8982,449.1,0.0037143460866825204,0.0845906103714228
8983,449.15000000000003,0.003929233116837833,0.08458841245621719
8984,449.20000000000005,0.004244093899055245,0.08458686195329847
8985,449.25,0.004720998192500432,0.08458852975063583
8986,449.3,0.005471283279336177,0.08459281724567827
8987,449.35,0.006700801990675815,0.08459664887304007
8988,449.40000000000003,0.008787312958108612,0.08459862270458933
8989,449.45000000000005,0.012301331466952298,0.08459933055985597
8990,449.5,0.016834104570893113,0.08459977175739096
8991,449.55,0.00900450162176166,0.08460098534951069
8992,449.6,0.07835596099585813,0.08460428140409704
8993,449.65000000000003,0.07798699198005574,0.08460688639802183
8994,449.70000000000005,0.009109450897200153,0.08459002799067537
8995,449.75,0.016847956801850597,0.08458323430976777
8996,449.8,0.012312401920755483,0.08462213532421181
8997,449.85,0.0088026976666956,0.08463356615393026
8998,449.90000000000003,0.0067191166421660415,0.0846315956289923
8999,449.95000000000005,0.005491302798277862,0.08463019528010234
9000,450.0,0.004742058904608203,0.0846298518130773
9001,450.05,0.004265857213423699,0.08462985319712835
9002,450.1,0.003951523875936347,0.08462992121550321
