r_au,m_nfw_enclosed,v_keplerian,v_nfw_only,v_total
21.73306613226453,615.4119402124487,3.033573326779261,5.321357764593698,6.1253094279185785
21.78256513026052,616.2904713529896,3.0301245997368724,5.319100743158503,6.121640940613871
21.832064128256512,617.1674907450389,3.026687608101551,5.316846492843338,6.117981244290962
21.881563126252505,618.043003450687,3.0232622854680744,5.3145950136202655,6.114330299021393
21.931062124248495,618.9170145075481,3.0198485659560923,5.312346305384024,6.11068806515554
21.980561122244488,619.7895289289102,3.016446384204801,5.310100367953326,6.107054503319932
22.03006012024048,620.6605517038804,3.013055675367692,5.307857201072124,6.103429574414589
22.07955911823647,621.5300877975361,3.0096763751073583,5.305616804410883,6.099813239610416
22.129058116232464,622.3981421510665,3.0063084195903653,5.303379177567804,6.096205460346598
22.178557114228454,623.2647196819206,3.002951745482191,5.301144320070047,6.092606198328056
22.228056112224447,624.1298252839491,2.9996062899422187,5.298912231374927,6.089015415522917
22.27755511022044,624.9934638275502,2.9962719906187996,5.296682910871104,6.085433074160026
22.32705410821643,625.8556401598073,2.99294878564437,5.2944563578797315,6.081859136726468
22.376553106212423,626.7163591046343,2.9896366136306307,5.292232571655609,6.0782935659651525
22.426052104208416,627.5756254629129,2.9863354136637827,5.290011551388308,6.074736324872395
22.475551102204406,628.433444012632,2.9830451252998245,5.287793296203276,6.071187376695547
22.5250501002004,629.2898195090273,2.979765688559901,5.2855778051629345,6.067646684930648
22.574549098196393,630.1447566847161,2.976497043925714,5.283365077267748,6.064114213320107
22.624048096192382,630.9982602498361,2.973239132334983,5.281155111457291,6.060589925850417
