Q_init,r_min,r_max,mass_ratio,L_norm,E_spec,v_spread,outcome
2.055408608293837,4.250944541339058,10.782778687430845,0.3971720622041906,0.6070276469243997,0.004435531409705607,0.19664771704966855,0
1.2336213450294737,3.326457846791199,6.349874773822519,0.5396998618351135,0.6857886058981106,-0.11636109208233938,0.3189914175375134,0
0.8960749516739682,1.7421191447229423,7.803862535398544,0.4860982266611823,0.6724207658602094,-0.14988559861116899,0.40781556687888126,0
1.464899408929901,5.630100598734103,9.281782691826514,0.3971735598231504,0.4325536024477227,-0.05686074336305492,0.09828916891609828,0
0.5841501594180422,3.5199428556698065,7.37894071969987,0.35124423596599175,0.4143101884017684,-0.342471982401656,0.0919262871158199,0
0.5905056369550029,2.8247726436671243,7.536625256380434,0.5178133665342913,0.382052630234474,-0.20328758131972047,0.13280651958336134,0
1.6395577649835251,6.859343796897859,10.252939679060866,0.6393301489579667,0.5102992623533792,-0.028235475077453755,0.3127879037383943,1
1.1877192401489545,2.4426628622208013,10.05677363715958,0.4664957797009782,0.17632577847719996,-0.10463854368514391,0.0805951025696017,0
0.7212073256270678,6.966605305232952,8.474531835844386,0.4222380601482382,0.22753153439693027,-0.1526395421220511,0.028414936110165274,0
1.9769553569973923,5.563924827203879,9.891519423553357,0.42351066601031556,0.574441998483519,-0.0014060481763055253,0.10593868584597076,0
0.7418558208337862,2.939730869664187,3.429379648627999,0.5542791078140243,0.504421245559258,-0.2716627075662727,0.16439255642646933,0
1.0679858068832937,3.1147282646913954,5.541005373156593,0.3493452438261434,0.6525306513226056,-0.12062642478572945,0.15045403978482147,0
0.47872544448016047,2.4641377955704824,7.066217912433687,0.46230865191669696,0.610672469173063,-0.38108261673152966,0.24668714238947906,0
1.162253560684634,5.671583815897927,12.02493660890201,0.4220854426223049,0.5197317860194485,-0.09771614995126782,0.141530595548927,0
0.6167437283736539,2.6553912005791,6.0526737220567775,0.41029891871697083,0.2900362941058126,-0.3727667248686285,0.1961363284822516,0
1.6191780599232928,5.413003910267003,8.868683676068436,0.42354588301581597,0.49729350912277226,-0.057192317796588545,0.09635352950563873,0
1.042908567694824,4.867045780637989,6.511165461530027,0.42004910360012415,0.7849086528834052,-0.14991201499561854,0.1940404079506541,0
0.8843409324249549,3.6065119784278035,8.442453322697943,0.46530602329533144,0.47110441848521617,-0.09636840133469701,0.10199430344570064,0
1.242323702877733,5.43115903336957,8.12139446491677,0.4445970415362451,0.8076328654644066,-0.06805362123510669,0.18806325899373788,0
0.8932018723348405,6.602670511804511,8.019307316262513,0.6547763423731564,0.5311701469149825,-0.06438928195004164,0.18198240183534445,0
2.41037954608144,2.8116299137654575,7.69447868050405,0.46309471349888004,0.4706050733584866,0.08939472739804043,0.33150266236636966,1
2.405516254793404,3.8538840704667967,9.26735196086707,0.5981180213386745,0.6026133918039994,0.03077094735423872,0.24060413926699284,2
0.47038325302146683,5.8791331358798855,10.307336540986707,0.4006716624033851,0.6995545501416003,-0.1808041015479999,0.02236537148839951,0
1.1319663649905196,5.741532904323405,9.687174732570995,0.37904954917616207,0.3191548315617223,-0.07826365958348122,0.0534614094171326,0
2.591191829482492,3.272127342923845,7.094482584729485,0.4408198705297641,0.534727231729753,0.12301963363334845,0.2678503912969788,1
0.7259549826315808,2.97321233426814,8.268609384887501,0.5765353705389598,0.546118631385452,-0.13406378576821373,0.0860281277736169,0
0.9745054793035303,4.646342195259574,8.076403078306805,0.4556910311262934,0.8542112602719454,-0.18175729707642516,0.0705048972128644,0
0.9298589579869564,2.885246369939009,8.83835621749031,0.4075120097010699,0.3067913806595354,-0.17773552943109014,0.12225599751434084,0
0.9094351472207537,6.736446102481902,8.766620385572697,0.35754439356015066,0.8030207810478387,-0.154781873404326,0.08683274295145019,0
0.48161475541336524,4.401732873235156,11.275038838757922,0.5439239190558469,0.6959949534931088,-0.13193810899008535,0.12200333755224456,0
2.0256457973361646,5.803248379110048,8.506263531264283,0.4744116779086539,0.5109237499856687,0.002467489729023648,0.2999554543439333,1
2.334880362490632,3.550314589633685,7.537198268702347,0.4245237415176796,0.8999842314957853,0.05298886102120642,0.23752382882362044,1
1.4022210698558024,5.310131108977506,6.656959929560189,0.4126467727072941,0.8725212333679426,-0.09004704749834917,0.12583754027490707,0
1.4546074030543725,2.95416903793485,9.17113963670663,0.581651971404534,0.44758555134316,-0.08908220671856555,0.1652194647022158,0
1.4974353813608186,1.2753613316383394,11.584766418548883,0.42762240434510235,0.5715972746352638,-0.049535274372474715,0.019303177542620932,1
1.7395768795746784,2.8910308578954327,7.67254902684858,0.4077550642191501,0.6647962487188926,-0.054717423072610655,0.2722447694620103,1
